1626101775031;Model.NeuroTagMarkedAsTargetLogEntry;7
1626101775035;Model.SensorTelemetryLogEntry;94;94;95;98;99;98;91;79;B
1626101775035;Model.ExperimentEventLogEntry;started
1626101776345;Model.NeuroTagConfidenceLogEntry;7;0.04146773
1626101776644;Model.NeuroTagConfidenceLogEntry;7;0.1542117
1626101776943;Model.NeuroTagConfidenceLogEntry;7;0.238948
1626101777227;Model.NeuroTagConfidenceLogEntry;7;0.3056708
1626101777528;Model.NeuroTagMarkedAsTargetLogEntry;2
1626101777528;Model.NeuroTagHitLogEntry;7
1626101779909;Model.NeuroTagMarkedAsTargetLogEntry;9
1626101779909;Model.NeuroTagHitLogEntry;2
1626101782224;Model.NeuroTagMarkedAsTargetLogEntry;8
1626101782226;Model.NeuroTagHitLogEntry;9
1626101784574;Model.NeuroTagMarkedAsTargetLogEntry;7
1626101784574;Model.NeuroTagHitLogEntry;8
1626101786939;Model.NeuroTagMarkedAsTargetLogEntry;1
1626101786940;Model.NeuroTagHitLogEntry;7
1626101789288;Model.NeuroTagMarkedAsTargetLogEntry;2
1626101789288;Model.NeuroTagHitLogEntry;1
1626101789288;Model.NeuroTagConfidenceLogEntry;2;0.05524806
1626101791637;Model.NeuroTagMarkedAsTargetLogEntry;7
1626101791638;Model.NeuroTagHitLogEntry;2
1626101791638;Model.NeuroTagConfidenceLogEntry;7;0.03000193
1626101793986;Model.NeuroTagMarkedAsTargetLogEntry;0
1626101793986;Model.NeuroTagHitLogEntry;7
1626101796335;Model.NeuroTagMarkedAsTargetLogEntry;8
1626101796335;Model.NeuroTagHitLogEntry;0
1626101798700;Model.NeuroTagMarkedAsTargetLogEntry;7
1626101798701;Model.NeuroTagHitLogEntry;8
1626101798701;Model.NeuroTagConfidenceLogEntry;7;0
1626101801033;Model.NeuroTagMarkedAsTargetLogEntry;6
1626101801033;Model.NeuroTagHitLogEntry;7
1626101803383;Model.NeuroTagMarkedAsTargetLogEntry;2
1626101803383;Model.NeuroTagHitLogEntry;6
1626101805731;Model.NeuroTagMarkedAsTargetLogEntry;6
1626101805731;Model.NeuroTagHitLogEntry;2
1626101808096;Model.NeuroTagMarkedAsTargetLogEntry;5
1626101808097;Model.NeuroTagHitLogEntry;6
1626101810412;Model.NeuroTagMarkedAsTargetLogEntry;4
1626101810412;Model.NeuroTagHitLogEntry;5
1626101812778;Model.NeuroTagMarkedAsTargetLogEntry;7
1626101812778;Model.NeuroTagHitLogEntry;4
1626101812778;Model.NeuroTagConfidenceLogEntry;7;0.1186793
1626101815109;Model.NeuroTagMarkedAsTargetLogEntry;2
1626101815111;Model.NeuroTagHitLogEntry;7
1626101817459;Model.NeuroTagMarkedAsTargetLogEntry;5
1626101817459;Model.NeuroTagHitLogEntry;2
1626101819808;Model.NeuroTagMarkedAsTargetLogEntry;1
1626101819810;Model.NeuroTagHitLogEntry;5
1626101822157;Model.NeuroTagMarkedAsTargetLogEntry;8
1626101822157;Model.NeuroTagHitLogEntry;1
1626101822157;Model.NeuroTagConfidenceLogEntry;8;0
1626101824506;Model.NeuroTagMarkedAsTargetLogEntry;0
1626101824506;Model.NeuroTagHitLogEntry;8
1626101826888;Model.NeuroTagMarkedAsTargetLogEntry;5
1626101826888;Model.NeuroTagHitLogEntry;0
1626101826888;Model.NeuroTagConfidenceLogEntry;5;0
1626101829221;Model.NeuroTagMarkedAsTargetLogEntry;2
1626101829221;Model.NeuroTagHitLogEntry;5
1626101831553;Model.NeuroTagMarkedAsTargetLogEntry;4
1626101831553;Model.NeuroTagHitLogEntry;2
1626101833901;Model.NeuroTagMarkedAsTargetLogEntry;8
1626101833902;Model.NeuroTagHitLogEntry;4
1626101836250;Model.NeuroTagMarkedAsTargetLogEntry;0
1626101836250;Model.NeuroTagHitLogEntry;8
1626101838617;Model.NeuroTagMarkedAsTargetLogEntry;5
1626101838617;Model.NeuroTagHitLogEntry;0
1626101838617;Model.NeuroTagConfidenceLogEntry;5;0
1626101840932;Model.NeuroTagMarkedAsTargetLogEntry;3
1626101840932;Model.NeuroTagHitLogEntry;5
1626101843298;Model.NeuroTagMarkedAsTargetLogEntry;5
1626101843298;Model.NeuroTagHitLogEntry;3
1626101843298;Model.NeuroTagConfidenceLogEntry;5;0.04896782
1626101845630;Model.NeuroTagMarkedAsTargetLogEntry;2
1626101845630;Model.NeuroTagHitLogEntry;5
1626101847995;Model.NeuroTagMarkedAsTargetLogEntry;6
1626101847995;Model.NeuroTagHitLogEntry;2
1626101850328;Model.NeuroTagMarkedAsTargetLogEntry;7
1626101850328;Model.NeuroTagHitLogEntry;6
1626101852676;Model.NeuroTagMarkedAsTargetLogEntry;8
1626101852676;Model.NeuroTagHitLogEntry;7
1626101855009;Model.NeuroTagMarkedAsTargetLogEntry;3
1626101855009;Model.NeuroTagHitLogEntry;8
1626101857374;Model.NeuroTagMarkedAsTargetLogEntry;2
1626101857374;Model.NeuroTagHitLogEntry;3
1626101857374;Model.NeuroTagConfidenceLogEntry;2;0.2260879
1626101859707;Model.NeuroTagMarkedAsTargetLogEntry;7
1626101859707;Model.NeuroTagHitLogEntry;2
